epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,418.619,0.83106,4.88217,0.36902,0.3762,1.01711,0.94014,0.93333,0.975,0.77824,0.80993,0.66667,0.63843,0.20376,0.85083,5.40966,0.364,0.47512,1.25624,0.000283877,0.000283877,0.000283877
40,429.37,0.884,5.3592,0.3919,0.51455,1.01079,0.9604,0.83333,0.93624,0.76139,0.86141,0.65,0.66142,0.23067,0.883,5.39436,0.37322,0.4885,1.28442,0.000283453,0.000283453,0.000283453
41,446.877,0.82579,5.01083,0.36486,0.38421,1.00995,0.92619,0.93333,0.95447,0.7707,0.80471,0.61667,0.58597,0.16386,0.89689,5.40089,0.35272,0.46755,1.3023,0.000283029,0.000283029,0.000283029
42,454.003,0.81875,4.90129,0.37017,0.37882,1.077,0.94424,0.91667,0.97273,0.73838,0.83015,0.65,0.61135,0.16669,0.94965,5.49957,0.35377,0.50586,1.34522,0.000282604,0.000282604,0.000282604
43,464.477,1.07553,5.28696,0.35601,0.46625,1.24321,0.9331,0.92989,0.97368,0.76207,0.88502,0.66667,0.64497,0.19823,0.85748,5.19809,0.35126,0.45317,1.17117,0.00028218,0.00028218,0.00028218
44,476.672,0.89427,4.92615,0.36335,0.40447,1.05158,0.94677,0.95,0.97801,0.74269,0.3748,0.31667,0.15394,0.03226,0.95913,5.78543,0.34301,0.51983,1.52609,0.000281756,0.000281756,0.000281756
45,485.36,1.03834,4.77561,0.3645,0.41758,1.06606,0.9185,0.93918,0.97033,0.76323,0.80091,0.55,0.5241,0.12817,0.88739,5.48708,0.34946,0.52616,1.27573,0.000281331,0.000281331,0.000281331
46,492.677,0.90455,4.56318,0.3732,0.40163,1.11522,0.92713,0.9,0.96853,0.77033,0.91131,0.65,0.64141,0.26721,0.90444,5.11369,0.34901,0.55839,1.27412,0.000280907,0.000280907,0.000280907
47,507.873,1.0347,4.86268,0.38784,0.4561,1.29887,0.87596,0.94164,0.96268,0.69578,0.58232,0.46667,0.37294,0.05663,1.16602,5.76349,0.35573,0.58581,1.87984,0.000280483,0.000280483,0.000280483
48,517.052,0.83988,4.45219,0.36232,0.39131,1.05697,0.94985,0.91667,0.97275,0.75805,0.92764,0.7,0.71107,0.29129,0.87077,4.99388,0.34412,0.49957,1.17697,0.000280059,0.000280059,0.000280059
49,523.073,0.95185,4.9356,0.37842,0.42455,1.10977,0.90352,0.95,0.9714,0.77408,0.94665,0.71667,0.7094,0.21849,0.87322,5.07473,0.34669,0.52837,1.25508,0.000279634,0.000279634,0.000279634
50,537.209,0.84581,4.26872,0.35339,0.37972,1.07837,0.88685,0.96667,0.97242,0.75454,0.92657,0.7,0.67805,0.29366,0.92689,4.83083,0.33948,0.50888,1.30113,0.00027921,0.00027921,0.00027921
51,547.519,0.84649,4.55416,0.35475,0.37928,0.97049,0.87593,0.95,0.97136,0.79615,0.95529,0.7123,0.70864,0.33317,0.80234,4.90448,0.35321,0.50305,1.08451,0.000278786,0.000278786,0.000278786
52,554.68,0.90996,4.41401,0.35792,0.38688,0.95896,0.90019,0.91667,0.96842,0.76638,0.88405,0.65,0.65401,0.23516,0.87585,5.01195,0.35227,0.54232,1.19039,0.000278361,0.000278361,0.000278361
53,569.171,0.9281,4.48293,0.36884,0.39599,1.07572,0.93439,0.94952,0.97741,0.76841,0.89632,0.66667,0.65495,0.28855,0.84875,4.99204,0.34323,0.50126,1.19203,0.000277937,0.000277937,0.000277937
54,580.328,0.77494,4.30966,0.3454,0.35263,0.97551,0.93264,0.92314,0.96374,0.75253,0.86067,0.63333,0.62751,0.21799,0.91588,5.15035,0.35046,0.53379,1.28205,0.000277513,0.000277513,0.000277513
55,585.886,0.89334,4.37171,0.37203,0.38138,1.00618,0.93799,0.91667,0.96277,0.78201,0.86706,0.66667,0.67557,0.2982,0.83757,4.72576,0.3466,0.48657,1.16659,0.000277089,0.000277089,0.000277089
56,599.076,0.88619,4.14058,0.38316,0.37952,0.95776,0.95637,0.93333,0.96752,0.7302,0.79772,0.65,0.63144,0.19712,0.99284,4.93144,0.35081,0.4789,1.41731,0.000276664,0.000276664,0.000276664
57,607.291,0.87488,4.03205,0.35898,0.37213,0.95842,0.92689,0.9,0.95971,0.77559,0.89454,0.68333,0.65637,0.32866,0.84735,4.55945,0.34882,0.45649,1.13727,0.00027624,0.00027624,0.00027624
58,613.179,0.78247,4.20984,0.37633,0.34924,1.00431,0.9156,0.9,0.97013,0.75528,0.88845,0.68333,0.66314,0.30679,0.88038,4.57915,0.35062,0.49121,1.25734,0.000275816,0.000275816,0.000275816
59,626.572,0.76182,3.97342,0.38055,0.34403,0.97916,0.92791,0.93333,0.97654,0.80267,0.91384,0.71667,0.70677,0.34536,0.82144,4.3099,0.34638,0.48561,1.12663,0.000275391,0.000275391,0.000275391
60,638.379,0.82229,3.46786,0.3505,0.36067,0.93367,0.91264,0.95,0.97777,0.76419,0.90944,0.71667,0.71227,0.3806,0.86548,4.17121,0.35412,0.48645,1.19918,0.000274967,0.000274967,0.000274967
