epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,180.657,2.14447,4.46903,1.22321,0.74078,2.69787,0.98964,0.68421,0.82171,0.34275,0.98964,0.68421,0.685,0.36276,2.47147,5.39678,1.08407,0.9105,3.2342,0.000279634,0.000279634,0.000279634
50,184.201,2.02888,4.45636,1.18318,0.71968,2.64268,0.98937,0.68421,0.85782,0.34279,0.98937,0.68421,0.685,0.34762,2.43226,5.44137,1.07254,0.9065,3.18334,0.00027921,0.00027921,0.00027921
51,187.481,2.15444,4.51238,1.2035,0.74655,2.72642,0.9877,0.68421,0.8503,0.34036,0.9877,0.68421,0.685,0.33343,2.41041,5.48709,1.0542,0.8974,3.1305,0.000278786,0.000278786,0.000278786
52,190.774,2.04446,4.39068,1.16985,0.70721,2.58064,0.98748,0.68421,0.81526,0.35463,0.98748,0.68421,0.685,0.30503,2.38794,5.45896,1.03856,0.90144,3.07458,0.000278361,0.000278361,0.000278361
53,194.081,1.8055,4.49083,1.11168,0.67841,2.54433,0.98435,0.68421,0.81138,0.38214,0.98435,0.68421,0.685,0.32977,2.33572,5.21888,1.04914,0.8812,2.95397,0.000277937,0.000277937,0.000277937
54,197.815,1.98195,4.65281,1.1231,0.72487,2.48878,0.98514,0.68421,0.79232,0.38069,0.98514,0.68421,0.685,0.34164,2.36674,5.12256,1.0542,0.87977,2.93826,0.000277513,0.000277513,0.000277513
55,201.359,1.91153,4.35788,1.11075,0.69698,2.50988,0.97987,0.68421,0.796,0.37815,0.97987,0.68421,0.685,0.35143,2.34708,5.04264,1.04667,0.85152,2.90236,0.000277089,0.000277089,0.000277089
56,204.905,2.05148,4.46082,1.11795,0.71501,2.49019,0.77103,0.88647,0.87895,0.39742,0.98339,0.68421,0.685,0.32836,2.30125,4.92128,1.03951,0.84625,2.84357,0.000276664,0.000276664,0.000276664
57,208.218,2.02636,4.32412,1.11967,0.69423,2.46801,0.88272,0.79246,0.90673,0.42856,0.98204,0.68421,0.685,0.36077,2.13754,4.68022,1.06034,0.82128,2.69655,0.00027624,0.00027624,0.00027624
58,211.767,1.91625,4.30736,1.12764,0.6822,2.37694,0.85819,0.78947,0.89004,0.42224,0.98046,0.68421,0.685,0.36704,2.08773,4.64511,1.06114,0.79382,2.63811,0.000275816,0.000275816,0.000275816
59,215.06,2.04559,4.3992,1.10952,0.73455,2.3683,0.94379,0.88422,0.91146,0.42695,0.98212,0.68421,0.685,0.37105,2.04713,4.62943,1.06063,0.79384,2.5892,0.000275391,0.000275391,0.000275391
60,218.627,1.85536,4.53083,1.11301,0.68859,2.3487,0.9073,0.84211,0.90604,0.44549,0.98364,0.68421,0.685,0.37172,2.05057,4.70642,1.0514,0.86046,2.57804,0.000274967,0.000274967,0.000274967
61,222.184,1.79185,4.41484,1.03713,0.69043,2.33581,0.94099,0.83938,0.8698,0.43824,0.98283,0.68421,0.685,0.29797,2.16035,5.10928,1.00829,0.76894,2.58096,0.000274543,0.000274543,0.000274543
62,225.49,1.65533,4.45977,0.97539,0.66232,2.21348,0.91088,0.84211,0.87416,0.44204,0.90666,0.63158,0.62269,0.27765,2.11368,5.08106,0.9928,0.7485,2.52821,0.000274119,0.000274119,0.000274119
63,228.808,1.72566,4.37054,1.00896,0.65619,2.22585,0.9863,0.84211,0.88042,0.463,0.92152,0.61878,0.60654,0.32664,2.03881,4.93166,1.00029,0.73892,2.46858,0.000273694,0.000273694,0.000273694
64,232.137,1.75957,4.45067,1.02948,0.66786,2.18986,0.89798,0.78947,0.87697,0.46687,0.85561,0.62426,0.5831,0.32628,1.97326,4.77874,1.01878,0.72408,2.39268,0.00027327,0.00027327,0.00027327
65,235.451,1.7745,4.19434,1.04003,0.65461,2.12821,0.89988,0.94622,0.92556,0.50414,0.8416,0.63158,0.57851,0.31313,1.92494,4.69622,1.04156,0.73487,2.29425,0.000272846,0.000272846,0.000272846
66,239.089,1.61714,4.26635,1.01793,0.63635,2.12223,0.89207,0.94737,0.92556,0.51927,0.89917,0.68421,0.68143,0.33303,1.86074,4.70657,1.0396,0.73127,2.23024,0.000272421,0.000272421,0.000272421
67,242.74,1.48264,4.16506,0.97052,0.63541,2.02459,0.89281,0.94737,0.92556,0.50976,0.92836,0.68215,0.68143,0.3369,1.81643,4.6927,1.0216,0.73407,2.19087,0.000271997,0.000271997,0.000271997
