epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,211.473,0.36705,4.13761,0.67117,0.25828,0.92045,0.9405,0.89474,0.94636,0.80625,0.96706,0.68421,0.685,0.43323,0.59196,4.76178,0.6651,0.32783,1.17589,0.00021486,0.00021486,0.00021486
88,213.742,0.34654,4.03823,0.6841,0.24786,0.92344,0.92127,0.89474,0.94572,0.81884,0.96665,0.68421,0.685,0.42677,0.56165,4.75268,0.65962,0.31245,1.15717,0.00021387,0.00021387,0.00021387
89,215.991,0.37825,4.05018,0.69521,0.24926,0.95634,0.99163,0.94737,0.99024,0.85184,0.96598,0.68421,0.685,0.43892,0.50643,4.64368,0.65614,0.29421,1.10332,0.00021288,0.00021288,0.00021288
90,218.254,0.37117,4.13623,0.69409,0.26097,0.94937,0.99255,0.94737,0.98818,0.87206,0.96678,0.68421,0.685,0.4367,0.49601,4.61477,0.65731,0.30248,1.09547,0.00021189,0.00021189,0.00021189
91,220.514,0.37575,4.05359,0.67019,0.24262,0.93762,0.99473,0.94737,0.9863,0.87474,0.96879,0.68421,0.685,0.43472,0.46719,4.64629,0.65879,0.30954,1.08083,0.0002109,0.0002109,0.0002109
92,222.758,0.31439,3.96006,0.67429,0.23186,0.91522,0.99363,0.94737,0.98818,0.89724,0.96951,0.68421,0.685,0.43781,0.43372,4.63888,0.65722,0.30872,1.06671,0.00020991,0.00020991,0.00020991
93,225.241,0.32048,3.97205,0.661,0.23629,0.92306,0.9999,0.94737,0.9925,0.88448,0.96594,0.68421,0.685,0.454,0.42718,4.59615,0.64837,0.26237,1.06224,0.00020892,0.00020892,0.00020892
94,227.733,0.35303,3.98421,0.66171,0.24546,0.9036,0.94951,0.99029,0.9925,0.88502,0.96301,0.68421,0.685,0.45471,0.42896,4.57655,0.64835,0.25814,1.06471,0.00020793,0.00020793,0.00020793
95,230.24,0.36201,4.08811,0.65886,0.25312,0.93805,0.94995,0.99908,0.99,0.88915,0.96017,0.68421,0.685,0.45382,0.42576,4.56036,0.64818,0.26249,1.06196,0.00020694,0.00020694,0.00020694
96,232.88,0.32595,3.98759,0.65589,0.24038,0.90261,0.94796,1,0.99,0.90082,0.96032,0.68421,0.685,0.45973,0.43601,4.541,0.64452,0.26611,1.06311,0.00020595,0.00020595,0.00020595
