epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,208.022,1.95877,4.28867,1.14423,0.67309,2.45977,0.93515,0.75978,0.8936,0.42063,0.96275,0.68421,0.685,0.34806,2.16108,4.87173,1.0605,0.76607,2.75005,0.00024357,0.00024357,0.00024357
59,211.345,2.10849,4.62226,1.1097,0.71951,2.44576,1,0.72112,0.8861,0.42216,0.96611,0.68421,0.685,0.36114,2.14055,4.86217,1.05243,0.77458,2.72103,0.00024258,0.00024258,0.00024258
60,214.648,1.90052,4.44242,1.11009,0.66748,2.39235,1,0.71999,0.88928,0.42854,0.97068,0.68421,0.685,0.40042,2.13509,4.78271,1.05764,0.78092,2.67926,0.00024159,0.00024159,0.00024159
61,218.21,1.83547,4.39882,1.1026,0.65828,2.39752,0.84226,0.84211,0.86992,0.41296,0.97819,0.68421,0.685,0.4137,2.0954,4.87039,1.05952,0.72619,2.6204,0.0002406,0.0002406,0.0002406
62,221.526,1.69893,4.2569,1.06384,0.65188,2.26769,0.93316,0.73495,0.81905,0.39514,0.98113,0.68421,0.685,0.40023,2.16509,5.02018,1.02919,0.73783,2.6182,0.00023961,0.00023961,0.00023961
63,224.847,1.80908,4.27154,1.06959,0.65295,2.3199,0.98012,0.68421,0.80758,0.39767,0.98012,0.68421,0.685,0.36274,2.18753,5.14769,1.00027,0.74766,2.61593,0.00023862,0.00023862,0.00023862
64,228.181,1.81777,4.53287,1.03384,0.6682,2.26963,0.93263,0.72902,0.81478,0.40731,0.97716,0.68421,0.685,0.34589,2.15893,5.1283,0.9889,0.74785,2.59137,0.00023763,0.00023763,0.00023763
65,231.536,1.81467,4.1153,1.06852,0.65427,2.22373,0.92806,0.73684,0.8128,0.46189,0.96734,0.68421,0.685,0.38231,2.05455,4.89254,1.00372,0.74704,2.51182,0.00023664,0.00023664,0.00023664
66,235.119,1.62141,4.31142,1.06367,0.61872,2.16761,0.92312,0.73684,0.81167,0.47509,0.96611,0.68421,0.685,0.3741,1.95779,4.83176,1.00487,0.72411,2.43788,0.00023565,0.00023565,0.00023565
67,238.734,1.5101,4.17131,1.05381,0.62029,2.07289,0.92329,0.73684,0.83014,0.46936,0.96878,0.68421,0.685,0.38709,1.94442,4.81834,0.99242,0.72214,2.40499,0.00023466,0.00023466,0.00023466
68,242.26,1.65773,4.3893,1.00953,0.64094,2.10547,0.92372,0.73684,0.838,0.48389,0.97138,0.68421,0.685,0.39284,1.9098,4.83478,0.97772,0.72637,2.36501,0.00023367,0.00023367,0.00023367
69,245.6,1.72761,4.52805,0.99517,0.69891,2.14766,0.86678,0.84211,0.89258,0.48638,0.96984,0.68421,0.685,0.4025,1.81058,4.82063,0.98714,0.73394,2.25342,0.00023268,0.00023268,0.00023268
70,248.949,1.57549,4.29224,0.99157,0.6387,2.04484,0.94095,0.83886,0.89054,0.48861,0.97302,0.68421,0.685,0.39675,1.79422,4.87923,0.9758,0.73368,2.22096,0.00023169,0.00023169,0.00023169
71,252.142,1.76226,4.23842,1.00168,0.67289,2.01437,0.92863,0.84211,0.89371,0.50622,0.97645,0.68421,0.685,0.38541,1.75479,4.90235,0.95314,0.72847,2.19125,0.0002307,0.0002307,0.0002307
72,255.752,1.54089,4.34567,0.97156,0.65055,2.04941,0.92785,0.84211,0.89646,0.51909,0.9696,0.68421,0.685,0.38591,1.72135,4.93487,0.92555,0.73908,2.18323,0.00022971,0.00022971,0.00022971
73,259.411,1.44239,4.47434,0.9267,0.6304,1.98748,0.91137,0.84211,0.85133,0.52083,0.97677,0.68421,0.685,0.36107,1.79669,5.16352,0.9057,0.76507,2.18767,0.00022872,0.00022872,0.00022872
